lineId,season,name,team,iceTimeRank,dZoneGiveawaysAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,blockedShotAttemptsFor,hitsFor,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,goalsFor,goalsAgainst,corsiPercentage,xGoalsFor,shotsOnGoalFor,flurryScoreVenueAdjustedxGoalsFor,fenwickPercentage,playContinuedOutsideZoneFor,netGoals
84751718477851,2018,Ekman-Larsson-Oesterle,ARI,381.0,10.0,9.0,3.0,21.0,30.0,0.0,13.0,21.0,2.0,2.0,0.56,3.23,42.0,2.97,0.55,18.0,0.0
84772208477447,2018,Theodore-Schmidt,VGK,275.0,16.0,8.0,3.0,30.0,28.0,0.0,8.0,21.0,3.0,2.0,0.64,3.81,44.0,3.83,0.61,16.0,1.0
84751778477488,2018,De Haan-Pesce,CAR,243.0,6.0,8.0,5.0,16.0,35.0,0.0,15.0,14.0,3.0,1.0,0.5,2.7,27.0,2.66,0.51,21.0,2.0
84759068476902,2018,Lindell-Klingberg,DAL,138.0,70.0,83.0,22.0,210.0,289.0,11.0,196.0,188.0,23.0,19.0,0.48,25.7,346.0,24.79,0.47,187.0,4.0
84745678477499,2018,Ristolainen-Bogosian,BUF,407.0,8.0,22.0,3.0,19.0,41.0,2.0,20.0,35.0,5.0,5.0,0.43,4.09,38.0,3.78,0.42,23.0,0.0
84757908477018,2018,Hutton-Gudbranson,VAN,169.0,50.0,85.0,22.0,113.0,239.0,15.0,145.0,142.0,17.0,36.0,0.43,18.24,258.0,18.08,0.43,123.0,-19.0
84764628476958,2018,Slavin-Hamilton,CAR,196.0,121.0,125.0,29.0,284.0,429.0,12.0,219.0,243.0,38.0,36.0,0.58,52.08,593.0,50.24,0.57,304.0,2.0
84741518479410,2018,Mcdonagh-Sergachev,T.B,373.0,10.0,12.0,3.0,14.0,43.0,2.0,16.0,25.0,8.0,1.0,0.56,5.52,65.0,5.41,0.58,26.0,7.0
84757478479398,2018,Girard-Nemeth,COL,488.0,3.0,16.0,1.0,19.0,22.0,4.0,22.0,27.0,2.0,3.0,0.44,2.79,43.0,2.73,0.44,30.0,-1.0
84740138475747,2018,Cole-Nemeth,COL,414.0,14.0,15.0,9.0,29.0,57.0,3.0,22.0,33.0,6.0,7.0,0.48,4.32,63.0,4.13,0.49,32.0,-1.0
84764298477506,2018,Pulock-Mayfield,NYI,382.0,3.0,5.0,0.0,5.0,14.0,1.0,9.0,13.0,2.0,0.0,0.37,1.39,14.0,1.43,0.43,12.0,2.0
84739338477355,2018,Butcher-Lovejoy,N.J,161.0,22.0,51.0,7.0,69.0,206.0,13.0,94.0,87.0,17.0,13.0,0.51,18.62,226.0,17.96,0.54,108.0,4.0
84734468477507,2018,Zadorov-Johnson,COL,449.0,7.0,9.0,4.0,16.0,32.0,0.0,19.0,22.0,6.0,5.0,0.56,4.68,62.0,4.17,0.58,31.0,1.0
84740138479398,2018,Girard-Cole,COL,431.0,6.0,9.0,8.0,21.0,38.0,0.0,24.0,27.0,4.0,6.0,0.41,2.81,44.0,2.7,0.43,28.0,-2.0
84706138474027,2018,Burns-Braun,S.J,526.0,10.0,16.0,2.0,28.0,32.0,5.0,18.0,27.0,5.0,3.0,0.54,5.63,60.0,5.05,0.56,27.0,2.0
84751978479398,2018,Girard-Barrie,COL,512.0,8.0,22.0,7.0,57.0,40.0,6.0,29.0,42.0,14.0,4.0,0.6,8.89,116.0,8.61,0.6,48.0,10.0
84746888476463,2018,Brodin-Pateryn,MIN,214.0,43.0,58.0,10.0,125.0,229.0,13.0,118.0,142.0,15.0,18.0,0.5,23.42,299.0,22.87,0.52,146.0,-3.0
84706138475455,2018,Dillon-Burns,S.J,492.0,15.0,14.0,1.0,31.0,61.0,5.0,18.0,25.0,6.0,4.0,0.58,4.8,65.0,4.6,0.58,33.0,2.0
84769888477498,2018,Nurse-Benning,EDM,357.0,15.0,23.0,3.0,40.0,59.0,1.0,34.0,33.0,8.0,10.0,0.49,5.15,69.0,5.03,0.45,33.0,-2.0
84763318479320,2018,Lajoie-Demelo,OTT,345.0,13.0,13.0,5.0,32.0,44.0,0.0,25.0,28.0,8.0,6.0,0.5,3.85,59.0,3.73,0.52,29.0,2.0
84769588477488,2018,Slavin-Pesce,CAR,320.0,33.0,44.0,9.0,70.0,141.0,9.0,72.0,96.0,13.0,13.0,0.5,18.08,175.0,17.33,0.51,91.0,0.0
84745908479482,2018,Kempny-Carlson,WSH,154.0,110.0,137.0,40.0,239.0,345.0,8.0,230.0,229.0,58.0,39.0,0.52,40.39,486.0,39.79,0.52,234.0,19.0
84717698477851,2018,Hjalmarsson-Oesterle,ARI,367.0,13.0,11.0,2.0,24.0,39.0,1.0,32.0,27.0,4.0,4.0,0.47,5.63,53.0,5.18,0.49,34.0,0.0
84706428474818,2018,Benn-Weber,MTL,326.0,9.0,9.0,4.0,23.0,34.0,2.0,16.0,12.0,1.0,4.0,0.56,2.59,37.0,2.6,0.54,18.0,-3.0
84751818476429,2018,Leddy-Mayfield,NYI,307.0,24.0,22.0,3.0,26.0,85.0,6.0,49.0,49.0,5.0,5.0,0.4,5.16,65.0,5.16,0.41,40.0,0.0
84712748479345,2018,Goligoski-Chychrun,ARI,187.0,35.0,46.0,13.0,105.0,169.0,6.0,94.0,98.0,13.0,12.0,0.48,15.17,196.0,14.62,0.49,96.0,1.0
84745658478407,2018,Dunn-Pietrangelo,STL,265.0,44.0,60.0,16.0,105.0,128.0,6.0,78.0,89.0,15.0,14.0,0.54,18.41,211.0,17.92,0.54,110.0,1.0
84774958478906,2018,Nutivaara-Jones,CBJ,292.0,8.0,13.0,2.0,10.0,33.0,2.0,14.0,29.0,3.0,0.0,0.49,3.43,46.0,3.49,0.53,26.0,3.0
84735078476422,2018,Reilly-Petry,MTL,182.0,74.0,64.0,15.0,173.0,235.0,7.0,106.0,99.0,19.0,18.0,0.57,19.49,270.0,19.33,0.55,147.0,1.0
84751778475753,2018,De Haan-Faulk,CAR,249.0,82.0,94.0,28.0,202.0,417.0,8.0,167.0,170.0,24.0,26.0,0.54,29.82,370.0,28.94,0.54,185.0,-2.0
84752228476923,2018,Severson-Vatanen,N.J,353.0,3.0,13.0,2.0,15.0,14.0,0.0,9.0,20.0,2.0,6.0,0.49,2.37,30.0,2.23,0.49,18.0,-4.0
84716868474031,2018,Staal-Shattenkirk,NYR,427.0,5.0,15.0,2.0,16.0,26.0,0.0,22.0,25.0,3.0,4.0,0.47,4.18,50.0,3.9,0.49,23.0,-1.0
84706018471958,2018,Coburn-Girardi,T.B,262.0,8.0,14.0,4.0,18.0,50.0,2.0,16.0,29.0,3.0,9.0,0.49,3.72,41.0,3.71,0.46,22.0,-6.0
84754628477948,2018,Sanheim-Gudas,PHI,316.0,34.0,24.0,7.0,85.0,151.0,2.0,50.0,61.0,15.0,9.0,0.56,12.77,147.0,12.12,0.55,79.0,6.0
84650098478443,2018,Chara-Carlo,BOS,271.0,41.0,42.0,11.0,68.0,166.0,1.0,75.0,89.0,10.0,9.0,0.52,13.29,178.0,13.11,0.53,99.0,1.0
84746128478396,2018,Hanifin-Hamonic,CGY,122.0,179.0,153.0,37.0,261.0,304.0,16.0,185.0,282.0,49.0,46.0,0.55,53.25,578.0,51.08,0.55,296.0,3.0
84745748476885,2018,Trouba-Myers,WPG,386.0,20.0,6.0,2.0,15.0,18.0,1.0,16.0,12.0,3.0,4.0,0.55,2.88,29.0,2.9,0.53,17.0,-1.0
84757538477488,2018,Faulk-Pesce,CAR,227.0,66.0,88.0,14.0,111.0,223.0,14.0,129.0,141.0,29.0,16.0,0.53,25.99,314.0,25.66,0.54,174.0,13.0
84713928480036,2018,Heiskanen-Polak,DAL,225.0,55.0,67.0,17.0,93.0,258.0,9.0,135.0,137.0,17.0,19.0,0.45,18.87,242.0,18.54,0.46,139.0,-2.0
84702818470607,2018,Keith-Seabrook,CHI,383.0,32.0,71.0,6.0,74.0,112.0,9.0,89.0,128.0,16.0,12.0,0.46,14.46,222.0,14.33,0.48,114.0,4.0
84784608478906,2018,Werenski-Nutivaara,CBJ,345.0,3.0,18.0,3.0,10.0,24.0,1.0,31.0,31.0,2.0,5.0,0.34,2.2,34.0,2.23,0.35,21.0,-3.0
84774628478500,2018,Provorov-Hagg,PHI,347.0,27.0,23.0,15.0,61.0,110.0,7.0,61.0,69.0,13.0,8.0,0.47,11.2,135.0,10.87,0.48,66.0,5.0
84754628477462,2018,Hagg-Gudas,PHI,318.0,47.0,63.0,23.0,84.0,272.0,11.0,124.0,118.0,17.0,21.0,0.43,16.49,208.0,15.86,0.45,118.0,-4.0
84684988471702,2018,Orpik-Niskanen,WSH,303.0,4.0,11.0,2.0,11.0,25.0,0.0,19.0,18.0,3.0,2.0,0.4,2.4,28.0,2.32,0.4,10.0,1.0
84701878477506,2018,Boychuk-Pulock,NYI,416.0,4.0,2.0,1.0,14.0,18.0,0.0,5.0,16.0,2.0,1.0,0.59,2.44,22.0,2.4,0.56,14.0,1.0
84706018479410,2018,Sergachev-Coburn,T.B,193.0,60.0,74.0,18.0,172.0,336.0,25.0,116.0,155.0,31.0,25.0,0.54,29.26,362.0,28.93,0.55,179.0,6.0
84754628478500,2018,Provorov-Gudas,PHI,492.0,3.0,15.0,7.0,15.0,41.0,1.0,29.0,22.0,2.0,2.0,0.41,2.87,44.0,2.77,0.41,27.0,0.0
84764628477488,2018,Pesce-Hamilton,CAR,321.0,6.0,6.0,2.0,16.0,14.0,0.0,7.0,15.0,5.0,3.0,0.61,3.04,33.0,2.86,0.61,20.0,2.0
84719588475167,2018,Hedman-Girardi,T.B,123.0,51.0,91.0,32.0,148.0,364.0,22.0,147.0,165.0,32.0,28.0,0.52,32.85,356.0,31.93,0.53,181.0,4.0
84768918478443,2018,Grzelcyk-Carlo,BOS,335.0,9.0,8.0,1.0,22.0,63.0,2.0,21.0,26.0,5.0,2.0,0.54,3.98,52.0,4.08,0.55,30.0,3.0
84701878476917,2018,Pelech-Boychuk,NYI,263.0,19.0,15.0,5.0,51.0,98.0,2.0,41.0,64.0,9.0,2.0,0.51,7.62,107.0,7.65,0.51,48.0,7.0
84745638475762,2018,Forbort-Doughty,L.A,128.0,130.0,163.0,42.0,238.0,490.0,20.0,277.0,315.0,33.0,44.0,0.46,40.94,496.0,39.69,0.45,317.0,-11.0
84752338476850,2018,Murray-Savard,CBJ,307.0,3.0,5.0,5.0,17.0,21.0,1.0,15.0,11.0,6.0,6.0,0.54,3.59,40.0,3.61,0.55,24.0,0.0
84768798479320,2018,Lajoie-Ceci,OTT,114.0,59.0,84.0,19.0,120.0,160.0,13.0,174.0,213.0,13.0,25.0,0.41,20.83,250.0,20.16,0.4,139.0,-12.0
84763128476854,2018,Lindholm-Manson,ANA,281.0,61.0,52.0,10.0,99.0,202.0,6.0,106.0,102.0,16.0,16.0,0.51,15.92,208.0,15.51,0.51,125.0,0.0
84740568475218,2018,Ekholm-Subban,NSH,113.0,93.0,106.0,29.0,211.0,272.0,12.0,148.0,253.0,36.0,29.0,0.56,38.46,507.0,37.16,0.56,257.0,7.0
84701878475181,2018,Leddy-Boychuk,NYI,224.0,95.0,109.0,30.0,177.0,423.0,10.0,216.0,237.0,33.0,33.0,0.45,31.43,393.0,30.88,0.45,218.0,0.0
84740138477507,2018,Zadorov-Cole,COL,356.0,12.0,12.0,1.0,31.0,64.0,2.0,27.0,24.0,3.0,5.0,0.5,4.28,61.0,4.22,0.51,23.0,-2.0
84706008476463,2018,Suter-Brodin,MIN,282.0,2.0,9.0,2.0,11.0,13.0,2.0,9.0,15.0,1.0,4.0,0.48,2.3,36.0,2.28,0.51,15.0,-3.0
84717028475200,2018,Orlov-Niskanen,WSH,124.0,119.0,159.0,30.0,254.0,512.0,14.0,240.0,284.0,40.0,47.0,0.48,35.9,503.0,35.87,0.48,271.0,-7.0
84752338478460,2018,Werenski-Savard,CBJ,293.0,33.0,49.0,8.0,81.0,161.0,8.0,86.0,103.0,20.0,12.0,0.5,18.56,213.0,18.18,0.5,95.0,8.0
84702818476473,2018,Keith-Murphy,CHI,259.0,8.0,7.0,0.0,12.0,18.0,1.0,18.0,22.0,8.0,2.0,0.5,3.3,41.0,3.18,0.48,20.0,6.0
84757538476462,2018,Faulk-Hamilton,CAR,355.0,1.0,2.0,3.0,17.0,10.0,0.0,7.0,8.0,2.0,0.0,0.64,1.52,23.0,1.51,0.62,11.0,2.0
84768508478906,2018,Murray-Nutivaara,CBJ,199.0,31.0,48.0,14.0,91.0,161.0,10.0,82.0,112.0,26.0,24.0,0.5,19.85,222.0,18.93,0.51,110.0,2.0
84717028479482,2018,Kempny-Niskanen,WSH,345.0,18.0,26.0,7.0,44.0,83.0,2.0,49.0,49.0,9.0,8.0,0.47,7.74,91.0,7.55,0.45,33.0,1.0
84684938479458,2018,Hainsey-Zaitsev,TOR,532.0,14.0,12.0,2.0,28.0,19.0,3.0,16.0,30.0,4.0,5.0,0.42,2.81,28.0,2.74,0.4,20.0,-1.0
84719588474151,2018,Mcdonagh-Girardi,T.B,314.0,9.0,15.0,2.0,17.0,34.0,1.0,12.0,27.0,4.0,2.0,0.46,4.09,36.0,3.81,0.44,13.0,2.0
84745908475200,2018,Orlov-Carlson,WSH,425.0,25.0,45.0,9.0,54.0,81.0,4.0,47.0,63.0,21.0,15.0,0.5,10.25,128.0,10.01,0.51,50.0,6.0
84768798478469,2018,Chabot-Ceci,OTT,309.0,35.0,38.0,11.0,69.0,71.0,5.0,57.0,73.0,17.0,17.0,0.52,12.87,140.0,12.33,0.5,70.0,0.0
84746888476372,2018,Seeler-Pateryn,MIN,176.0,32.0,45.0,9.0,109.0,242.0,8.0,85.0,111.0,21.0,19.0,0.49,15.61,223.0,15.35,0.52,116.0,2.0
84712748471769,2018,Goligoski-Hjalmarsson,ARI,345.0,19.0,15.0,4.0,36.0,65.0,1.0,36.0,46.0,3.0,9.0,0.48,7.69,98.0,7.48,0.52,53.0,-6.0
84745818478408,2018,Gardiner-Dermott,TOR,354.0,12.0,10.0,2.0,27.0,37.0,1.0,21.0,25.0,9.0,1.0,0.6,4.49,66.0,4.56,0.6,24.0,8.0
84701518476892,2018,Bouwmeester-Parayko,STL,215.0,77.0,76.0,19.0,178.0,265.0,19.0,160.0,214.0,27.0,15.0,0.49,30.22,377.0,29.52,0.5,208.0,12.0
84757478477507,2018,Zadorov-Nemeth,COL,272.0,42.0,59.0,7.0,97.0,240.0,7.0,100.0,92.0,21.0,6.0,0.51,17.57,226.0,17.57,0.52,94.0,15.0
84686748477447,2018,Theodore-Engelland,VGK,181.0,76.0,91.0,20.0,207.0,374.0,12.0,156.0,169.0,20.0,28.0,0.54,31.57,380.0,30.77,0.53,195.0,-8.0
84745678474618,2018,Scandella-Bogosian,BUF,261.0,20.0,36.0,5.0,28.0,46.0,5.0,47.0,65.0,10.0,9.0,0.48,8.39,122.0,8.26,0.49,52.0,1.0
84774628477948,2018,Sanheim-Hagg,PHI,413.0,4.0,5.0,4.0,8.0,23.0,2.0,8.0,7.0,1.0,2.0,0.38,1.08,17.0,1.1,0.4,13.0,-1.0
84768538479458,2018,Rielly-Zaitsev,TOR,446.0,5.0,9.0,1.0,15.0,10.0,0.0,10.0,16.0,1.0,3.0,0.53,2.13,22.0,2.1,0.46,17.0,-2.0
84684938474581,2018,Hainsey-Gardiner,TOR,360.0,7.0,6.0,1.0,12.0,10.0,0.0,11.0,18.0,0.0,2.0,0.42,1.52,15.0,1.53,0.4,13.0,-2.0
84734468479398,2018,Girard-Johnson,COL,143.0,81.0,124.0,24.0,227.0,298.0,16.0,178.0,278.0,31.0,30.0,0.48,34.05,430.0,33.58,0.47,241.0,1.0
84775078479398,2018,Zadorov-Girard,COL,483.0,7.0,11.0,2.0,14.0,26.0,2.0,11.0,22.0,2.0,0.0,0.5,2.29,37.0,2.01,0.5,21.0,2.0
84706008474716,2018,Suter-Spurgeon,MIN,159.0,88.0,110.0,27.0,263.0,325.0,22.0,233.0,293.0,42.0,45.0,0.52,50.14,576.0,48.18,0.53,308.0,-3.0
84734468475747,2018,Nemeth-Johnson,COL,446.0,5.0,10.0,6.0,25.0,52.0,1.0,17.0,27.0,1.0,10.0,0.42,3.2,40.0,3.14,0.4,17.0,-9.0
84717358476875,2018,Matheson-Yandle,FLA,311.0,2.0,6.0,1.0,5.0,8.0,0.0,15.0,15.0,0.0,3.0,0.33,1.01,18.0,1.02,0.35,14.0,-3.0
84768848479442,2018,Pouliot-Stecher,VAN,244.0,36.0,45.0,13.0,100.0,140.0,6.0,67.0,87.0,16.0,11.0,0.53,13.37,164.0,13.08,0.51,84.0,5.0
84746188477499,2018,Scandella-Ristolainen,BUF,293.0,32.0,50.0,6.0,56.0,108.0,8.0,81.0,80.0,10.0,17.0,0.42,8.49,130.0,8.08,0.42,67.0,-7.0
84751888477447,2018,Mcnabb-Theodore,VGK,303.0,30.0,39.0,10.0,80.0,180.0,1.0,61.0,81.0,16.0,13.0,0.57,16.86,195.0,16.5,0.57,82.0,3.0
84740278475455,2018,Dillon-Braun,S.J,296.0,40.0,53.0,15.0,119.0,211.0,7.0,101.0,116.0,16.0,21.0,0.55,22.44,264.0,21.87,0.56,136.0,-5.0
84735078479376,2018,Mete-Petry,MTL,342.0,31.0,18.0,5.0,28.0,56.0,4.0,25.0,30.0,8.0,4.0,0.5,5.4,67.0,5.35,0.5,24.0,4.0
84784088479458,2018,Dermott-Zaitsev,TOR,354.0,7.0,16.0,5.0,28.0,47.0,1.0,34.0,23.0,5.0,5.0,0.48,3.74,45.0,3.57,0.45,27.0,0.0
84684988474590,2018,Orpik-Carlson,WSH,290.0,3.0,12.0,2.0,11.0,38.0,1.0,23.0,18.0,4.0,2.0,0.42,2.41,34.0,2.46,0.45,14.0,2.0
84751678479410,2018,Sergachev-Hedman,T.B,305.0,18.0,26.0,9.0,54.0,93.0,5.0,36.0,59.0,10.0,7.0,0.54,9.01,100.0,8.75,0.52,52.0,3.0
84735078474818,2018,Benn-Petry,MTL,334.0,42.0,49.0,12.0,86.0,154.0,6.0,63.0,89.0,19.0,22.0,0.53,14.91,170.0,14.71,0.51,88.0,-3.0
84752338477495,2018,Savard-Jones,CBJ,380.0,4.0,4.0,2.0,10.0,19.0,2.0,4.0,10.0,1.0,2.0,0.49,1.23,19.0,1.24,0.53,14.0,-1.0
84740138475197,2018,Cole-Barrie,COL,175.0,50.0,72.0,15.0,142.0,191.0,19.0,94.0,156.0,23.0,24.0,0.53,25.54,325.0,24.8,0.54,145.0,-1.0
84745678480839,2018,Dahlin-Bogosian,BUF,201.0,50.0,75.0,14.0,134.0,155.0,12.0,115.0,155.0,23.0,23.0,0.53,23.93,297.0,23.47,0.52,164.0,0.0
84734468475197,2018,Barrie-Johnson,COL,585.0,4.0,10.0,4.0,24.0,33.0,4.0,15.0,25.0,6.0,5.0,0.52,4.18,60.0,4.0,0.53,34.0,1.0
84706138471709,2018,Vlasic-Burns,S.J,384.0,14.0,32.0,10.0,54.0,58.0,6.0,32.0,49.0,9.0,17.0,0.53,5.7,103.0,5.69,0.51,61.0,-8.0
84716778476874,2018,Maatta-Johnson,PIT,316.0,5.0,8.0,3.0,15.0,46.0,0.0,13.0,21.0,1.0,6.0,0.4,2.39,30.0,2.36,0.44,16.0,-5.0
84774958478460,2018,Werenski-Jones,CBJ,185.0,76.0,117.0,37.0,199.0,332.0,15.0,149.0,214.0,37.0,45.0,0.54,37.44,459.0,36.08,0.54,259.0,-8.0
84746978476331,2018,Borowiecki-Demelo,OTT,338.0,7.0,18.0,5.0,23.0,49.0,5.0,28.0,24.0,6.0,4.0,0.46,4.55,44.0,4.09,0.47,25.0,2.0
84713928476902,2018,Lindell-Polak,DAL,411.0,39.0,42.0,12.0,64.0,161.0,5.0,97.0,83.0,10.0,5.0,0.4,10.34,122.0,10.1,0.4,66.0,5.0
84745748475279,2018,Chiarot-Myers,WPG,192.0,30.0,15.0,7.0,49.0,127.0,3.0,59.0,53.0,8.0,4.0,0.46,6.18,92.0,6.21,0.44,45.0,4.0
84735078476967,2018,Kulak-Petry,MTL,269.0,58.0,44.0,11.0,105.0,151.0,4.0,60.0,90.0,16.0,16.0,0.57,16.47,230.0,16.07,0.58,111.0,0.0
84764298478038,2018,Toews-Mayfield,NYI,159.0,67.0,49.0,15.0,139.0,201.0,4.0,97.0,121.0,17.0,12.0,0.53,21.68,260.0,21.23,0.54,130.0,5.0
84701518478407,2018,Bouwmeester-Dunn,STL,357.0,3.0,5.0,0.0,6.0,17.0,0.0,7.0,14.0,1.0,2.0,0.44,2.02,25.0,1.98,0.5,12.0,-1.0
84702818476979,2018,Gustafsson-Keith,CHI,261.0,77.0,93.0,26.0,160.0,133.0,11.0,130.0,193.0,36.0,26.0,0.49,22.97,326.0,22.83,0.48,137.0,10.0
84751818477506,2018,Leddy-Pulock,NYI,377.0,30.0,39.0,11.0,58.0,114.0,6.0,59.0,76.0,16.0,14.0,0.44,9.5,124.0,9.4,0.44,74.0,2.0
84779488478500,2018,Provorov-Sanheim,PHI,295.0,81.0,113.0,33.0,186.0,237.0,10.0,187.0,227.0,35.0,45.0,0.47,36.89,438.0,35.39,0.48,235.0,-10.0
84768698480145,2018,Skjei-Pionk,NYR,357.0,14.0,34.0,8.0,45.0,86.0,3.0,58.0,58.0,9.0,11.0,0.47,7.52,106.0,7.15,0.47,66.0,-2.0
84706138480160,2018,Simek-Burns,S.J,96.0,57.0,46.0,11.0,147.0,210.0,6.0,89.0,116.0,27.0,18.0,0.56,19.74,256.0,19.58,0.55,138.0,9.0
84745748475179,2018,Kulikov-Myers,WPG,122.0,94.0,71.0,25.0,122.0,297.0,16.0,143.0,156.0,20.0,19.0,0.48,24.56,299.0,24.16,0.48,141.0,1.0
84706138477046,2018,Ryan-Burns,S.J,115.0,35.0,60.0,13.0,134.0,143.0,6.0,73.0,107.0,20.0,22.0,0.58,20.65,229.0,19.64,0.56,115.0,-2.0
84684938476853,2018,Rielly-Hainsey,TOR,159.0,153.0,171.0,49.0,277.0,294.0,25.0,303.0,330.0,61.0,42.0,0.5,52.32,587.0,50.63,0.49,295.0,19.0
84712748477851,2018,Goligoski-Oesterle,ARI,292.0,37.0,56.0,11.0,71.0,138.0,8.0,87.0,96.0,17.0,18.0,0.45,14.34,164.0,14.12,0.46,90.0,-1.0
84763318478469,2018,Chabot-Demelo,OTT,146.0,93.0,114.0,35.0,187.0,282.0,15.0,180.0,202.0,46.0,45.0,0.48,36.87,413.0,35.54,0.49,200.0,1.0
84769068477948,2018,Sanheim-Gostisbehere,PHI,453.0,11.0,11.0,4.0,26.0,29.0,1.0,24.0,20.0,8.0,3.0,0.55,4.26,61.0,4.15,0.53,36.0,5.0
84685098475324,2018,Kronwall-Jensen,DET,210.0,32.0,36.0,4.0,53.0,113.0,10.0,53.0,62.0,13.0,12.0,0.51,11.0,135.0,10.62,0.51,62.0,1.0
84751778477845,2018,De Haan-Van Riemsdyk,CAR,292.0,52.0,34.0,10.0,107.0,164.0,7.0,53.0,83.0,13.0,12.0,0.59,17.47,177.0,16.92,0.58,80.0,1.0
84694658475218,2018,Ekholm-Hamhuis,NSH,203.0,43.0,40.0,10.0,85.0,134.0,5.0,75.0,77.0,9.0,7.0,0.53,14.13,181.0,13.66,0.54,103.0,2.0
84769588477845,2018,Slavin-Van Riemsdyk,CAR,325.0,4.0,7.0,2.0,10.0,17.0,1.0,12.0,11.0,1.0,3.0,0.43,0.73,15.0,0.76,0.39,6.0,-2.0
84734468474013,2018,Cole-Johnson,COL,417.0,13.0,14.0,5.0,52.0,69.0,4.0,26.0,30.0,9.0,9.0,0.56,6.62,82.0,6.5,0.56,38.0,0.0
84751778476958,2018,Slavin-De Haan,CAR,359.0,3.0,8.0,3.0,9.0,27.0,1.0,7.0,13.0,1.0,2.0,0.48,1.48,19.0,1.51,0.45,15.0,-1.0
84716778475208,2018,Dumoulin-Johnson,PIT,318.0,10.0,10.0,3.0,14.0,47.0,4.0,24.0,27.0,2.0,6.0,0.41,2.83,32.0,2.82,0.4,24.0,-4.0
84709668478397,2018,Giordano-Andersson,CGY,353.0,22.0,17.0,3.0,51.0,45.0,4.0,26.0,49.0,17.0,6.0,0.57,8.4,99.0,8.25,0.55,37.0,11.0
84741458478407,2018,Dunn-Bortuzzo,STL,197.0,35.0,37.0,6.0,82.0,102.0,3.0,64.0,62.0,16.0,11.0,0.59,17.18,200.0,16.66,0.6,96.0,5.0
84768508477495,2018,Murray-Jones,CBJ,167.0,41.0,55.0,16.0,84.0,173.0,3.0,79.0,126.0,24.0,17.0,0.5,20.2,231.0,19.43,0.52,106.0,7.0
84751718479345,2018,Ekman-Larsson-Chychrun,ARI,328.0,9.0,9.0,1.0,10.0,15.0,2.0,12.0,12.0,2.0,5.0,0.6,3.62,39.0,3.41,0.6,20.0,-3.0
84716868480145,2018,Staal-Pionk,NYR,213.0,71.0,79.0,19.0,127.0,319.0,11.0,176.0,174.0,21.0,34.0,0.42,20.5,251.0,20.28,0.42,145.0,-13.0
84706028474563,2018,Phaneuf-Doughty,L.A,336.0,20.0,23.0,4.0,28.0,67.0,4.0,32.0,47.0,4.0,9.0,0.48,5.41,72.0,5.07,0.49,46.0,-5.0
84723828476923,2018,Greene-Severson,N.J,137.0,87.0,151.0,29.0,196.0,425.0,31.0,260.0,285.0,39.0,52.0,0.46,42.52,540.0,40.79,0.47,273.0,-13.0
84751978475747,2018,Nemeth-Barrie,COL,333.0,15.0,8.0,0.0,19.0,52.0,2.0,26.0,29.0,1.0,4.0,0.46,3.68,44.0,3.66,0.46,28.0,-3.0
84751868478443,2018,Moore-Carlo,BOS,292.0,22.0,39.0,4.0,50.0,98.0,2.0,41.0,52.0,5.0,5.0,0.5,6.79,98.0,6.69,0.49,58.0,0.0
84764628477845,2018,Hamilton-Van Riemsdyk,CAR,259.0,29.0,38.0,8.0,81.0,135.0,2.0,57.0,81.0,9.0,13.0,0.54,10.91,154.0,10.67,0.53,80.0,-4.0
84740908476869,2018,Skjei-Smith,NYR,245.0,20.0,14.0,1.0,24.0,59.0,2.0,29.0,28.0,2.0,5.0,0.44,1.91,30.0,1.88,0.4,14.0,-3.0
84770188479442,2018,Hutton-Stecher,VAN,227.0,39.0,86.0,15.0,130.0,176.0,10.0,124.0,172.0,14.0,17.0,0.48,17.78,241.0,17.25,0.46,133.0,-3.0
84706078476979,2018,Gustafsson-Seabrook,CHI,213.0,24.0,50.0,14.0,67.0,56.0,1.0,70.0,65.0,9.0,11.0,0.49,11.2,135.0,10.7,0.49,78.0,-2.0
84701518474565,2018,Bouwmeester-Pietrangelo,STL,338.0,15.0,28.0,5.0,40.0,48.0,2.0,38.0,53.0,6.0,14.0,0.49,6.33,86.0,5.98,0.47,53.0,-8.0
84686748475188,2018,Mcnabb-Engelland,VGK,344.0,4.0,9.0,3.0,3.0,18.0,0.0,15.0,14.0,1.0,3.0,0.29,0.89,14.0,0.86,0.32,9.0,-2.0
84745788475455,2018,Dillon-Karlsson,S.J,151.0,50.0,58.0,15.0,148.0,226.0,4.0,79.0,105.0,35.0,21.0,0.61,27.45,316.0,26.7,0.61,157.0,14.0
84713038479442,2018,Edler-Stecher,VAN,246.0,16.0,25.0,4.0,40.0,48.0,1.0,30.0,35.0,10.0,7.0,0.5,5.92,80.0,5.64,0.51,34.0,3.0
84768548477986,2018,Lindholm-Montour,ANA,137.0,80.0,86.0,14.0,156.0,260.0,15.0,163.0,160.0,22.0,25.0,0.5,23.26,303.0,22.32,0.51,181.0,-3.0
84769798478055,2018,Gustafsson-Forsling,CHI,221.0,13.0,32.0,5.0,37.0,44.0,3.0,30.0,51.0,5.0,8.0,0.46,5.38,71.0,5.37,0.44,43.0,-3.0
